,movieId,score
10608,ds54,3.5
10609,ds540,3.5
10610,ds541,3.6
10611,ds542,3.5
10612,ds543,3.6
10613,ds544,3.6
10614,ds545,3.5
10615,ds546,3.6
10616,ds547,3.5
10617,ds548,3.5
10618,ds549,3.5
10619,ds55,3.6
10620,ds550,3.6
10621,ds551,3.5
10622,ds552,3.5
10623,ds553,3.5
10624,ds554,3.5
10625,ds555,3.5
10626,ds556,3.5
10627,ds557,3.6
10628,ds558,3.5
10629,ds559,3.5
10630,ds56,3.5
10631,ds560,3.6
10632,ds561,3.5
10633,ds562,3.5
10634,ds563,3.4
10635,ds564,3.5
10636,ds565,3.6
10637,ds566,3.6
10638,ds567,3.6
10639,ds568,3.4
10640,ds569,3.5
10641,ds57,3.5
10642,ds570,3.5
10643,ds571,3.6
10644,ds572,3.5
10645,ds573,3.5
10646,ds574,3.5
10647,ds575,3.5
10648,ds576,3.6
10649,ds577,3.5
10650,ds578,3.5
10651,ds579,3.6
10652,ds58,3.6
10653,ds580,3.5
10654,ds581,3.6
10655,ds582,3.5
10656,ds583,3.6
10657,ds584,3.6
10658,ds585,3.5
10659,ds586,3.5
10660,ds587,3.5
10661,ds588,3.5
10662,ds589,3.5
10663,ds59,3.5
10664,ds590,3.5
10665,ds591,3.5
10666,ds592,3.6
10667,ds593,3.6
10668,ds594,3.5
10669,ds595,3.5
10670,ds596,3.6
10671,ds597,3.5
10672,ds598,3.6
10673,ds599,3.5
10674,ds6,3.6
10675,ds60,3.5
10676,ds600,3.5
10677,ds601,3.5
10678,ds602,3.5
10679,ds603,3.6
10680,ds604,3.6
10681,ds605,3.6
10682,ds606,3.5
10683,ds607,3.5
10684,ds608,3.5
10685,ds609,3.5
10686,ds61,3.6
10687,ds610,3.5
10688,ds611,3.5
10689,ds612,3.5
10690,ds613,3.6
10691,ds614,3.5
10692,ds615,3.5
10693,ds616,3.6
10694,ds617,3.6
10695,ds618,3.5
10696,ds619,3.5
10697,ds62,3.5
10698,ds620,3.6
10699,ds621,3.6
10700,ds622,3.6
10701,ds623,3.5
10702,ds624,3.6
10703,ds625,3.6
10704,ds626,3.5
10705,ds627,3.5
10706,ds628,3.5
10707,ds629,3.5
10708,ds63,3.5
10709,ds630,3.5
10710,ds631,3.5
10711,ds632,3.6
10712,ds633,3.6
10713,ds634,3.5
10714,ds635,3.6
10715,ds636,3.5
10716,ds637,3.5
10717,ds638,3.6
10718,ds639,3.5
10719,ds64,3.6
10720,ds640,3.5
10721,ds641,3.5
10722,ds642,3.5
10723,ds643,3.6
10724,ds644,3.5
10725,ds645,3.5
10726,ds646,3.6
10727,ds647,3.5
10728,ds648,3.5
10729,ds649,3.6
10730,ds65,3.6
10731,ds650,3.6
10732,ds651,3.5
10733,ds652,3.5
10734,ds653,3.6
10735,ds654,3.5
10736,ds655,3.5
10737,ds656,3.5
10738,ds657,3.5
10739,ds658,3.5
10740,ds659,3.6
10741,ds66,3.6
10742,ds660,3.6
10743,ds661,3.6
10744,ds662,3.6
10745,ds663,3.6
10746,ds664,3.5
10747,ds665,3.5
10748,ds666,3.4
10749,ds667,3.5
10750,ds668,3.5
10751,ds669,3.5
10752,ds67,3.5
10753,ds670,3.5
10754,ds671,3.6
10755,ds672,3.5
10756,ds673,3.5
10757,ds674,3.5
10758,ds675,3.6
10759,ds676,3.4
10760,ds677,3.5
10761,ds678,3.5
10762,ds679,3.6
10763,ds68,3.6
10764,ds680,3.6
10765,ds681,3.5
10766,ds682,3.5
10767,ds683,3.5
10768,ds684,3.5
10769,ds685,3.7
10770,ds686,3.5
10771,ds687,3.6
10772,ds688,3.5
10773,ds689,3.5
10774,ds69,3.5
10775,ds690,3.6
10776,ds691,3.6
10777,ds692,3.5
10778,ds693,3.6
10779,ds694,3.6
10780,ds695,3.5
10781,ds696,3.5
10782,ds697,3.5
10783,ds698,3.5
10784,ds699,3.6
10785,ds7,3.5
10786,ds70,3.5
10787,ds700,3.6
10788,ds701,3.6
10789,ds702,3.5
10790,ds703,3.6
10791,ds704,3.5
10792,ds705,3.5
10793,ds706,3.6
10794,ds707,3.5
10795,ds708,3.5
10796,ds709,3.5
10797,ds71,3.5
10798,ds710,3.5
10799,ds711,3.6
10800,ds712,3.5
10801,ds713,3.5
10802,ds714,3.6
10803,ds715,3.5
10804,ds716,3.6
10805,ds717,3.5
10806,ds718,3.5
10807,ds719,3.5
10808,ds72,3.6
10809,ds720,3.6
10810,ds721,3.4
10811,ds722,3.6
10812,ds723,3.5
10813,ds724,3.5
10814,ds725,3.6
10815,ds726,3.5
10816,ds727,3.4
10817,ds728,3.5
10818,ds729,3.5
10819,ds73,3.5
10820,ds730,3.5
10821,ds731,3.5
10822,ds732,3.6
10823,ds733,3.6
10824,ds734,3.5
10825,ds735,3.6
10826,ds736,3.5
10827,ds737,3.5
10828,ds738,3.5
10829,ds739,3.6
10830,ds74,3.5
10831,ds740,3.6
10832,ds741,3.5
10833,ds742,3.5
10834,ds743,3.5
10835,ds744,3.6
10836,ds745,3.5
10837,ds746,3.5
10838,ds747,3.6
10839,ds748,3.6
10840,ds749,3.5
10841,ds75,3.6
10842,ds750,3.5
10843,ds751,3.5
10844,ds752,3.6
10845,ds753,3.6
10846,ds754,3.5
10847,ds755,3.5
10848,ds756,3.6
10849,ds757,3.4
10850,ds758,3.6
10851,ds759,3.5
10852,ds76,3.6
10853,ds760,3.6
10854,ds761,3.5
10855,ds762,3.5
10856,ds763,3.6
10857,ds764,3.7
10858,ds765,3.5
10859,ds766,3.5
10860,ds767,3.6
10861,ds768,3.6
10862,ds769,3.5
10863,ds77,3.5
10864,ds770,3.5
10865,ds771,3.6
10866,ds772,3.5
10867,ds773,3.5
10868,ds774,3.5
10869,ds775,3.5
10870,ds776,3.6
10871,ds777,3.6
10872,ds778,3.6
10873,ds779,3.5
10874,ds78,3.5
10875,ds780,3.5
10876,ds781,3.5
10877,ds782,3.5
10878,ds783,3.5
10879,ds784,3.5
10880,ds785,3.6
10881,ds786,3.5
10882,ds787,3.5
10883,ds788,3.6
10884,ds789,3.5
10885,ds79,3.5
10886,ds790,3.6
10887,ds791,3.6
10888,ds792,3.5
10889,ds793,3.6
10890,ds794,3.6
10891,ds795,3.5
10892,ds796,3.5
10893,ds797,3.6
10894,ds798,3.5
10895,ds799,3.5
10896,ds8,3.6
10897,ds80,3.6
10898,ds800,3.5
10899,ds801,3.5
10900,ds802,3.5
10901,ds803,3.5
10902,ds804,3.5
10903,ds805,3.5
10904,ds806,3.5
10905,ds807,3.5
10906,ds808,3.5
10907,ds809,3.4
10908,ds81,3.5
10909,ds810,3.6
10910,ds811,3.5
10911,ds812,3.5
10912,ds813,3.5
10913,ds814,3.5
10914,ds815,3.7
10915,ds816,3.5
10916,ds817,3.5
10917,ds818,3.5
10918,ds819,3.5
10919,ds82,3.6
10920,ds820,3.6
10921,ds821,3.5
10922,ds822,3.5
10923,ds823,3.5
10924,ds824,3.6
10925,ds825,3.6
10926,ds826,3.6
10927,ds827,3.5
10928,ds828,3.6
10929,ds829,3.5
10930,ds83,3.5
10931,ds830,3.5
10932,ds831,3.5
10933,ds832,3.6
10934,ds833,3.5
10935,ds834,3.6
10936,ds835,3.6
10937,ds836,3.6
10938,ds837,3.6
10939,ds838,3.6
10940,ds839,3.6
10941,ds84,3.5
10942,ds840,3.5
10943,ds841,3.5
10944,ds842,3.6
10945,ds843,3.4
10946,ds844,3.6
10947,ds845,3.5
10948,ds846,3.5
10949,ds847,3.5
10950,ds848,3.6
10951,ds849,3.6
10952,ds85,3.6
10953,ds850,3.5
10954,ds851,3.6
10955,ds852,3.6
10956,ds853,3.6
10957,ds854,3.5
10958,ds855,3.5
10959,ds856,3.6
10960,ds857,3.6
10961,ds858,3.6
10962,ds859,3.5
10963,ds86,3.6
10964,ds860,3.6
10965,ds861,3.6
10966,ds862,3.5
10967,ds863,3.5
10968,ds864,3.5
10969,ds865,3.6
10970,ds866,3.5
10971,ds867,3.6
10972,ds868,3.6
10973,ds869,3.6
10974,ds87,3.6
10975,ds870,3.6
10976,ds871,3.5
10977,ds872,3.5
10978,ds873,3.6
10979,ds874,3.5
10980,ds875,3.4
10981,ds876,3.5
10982,ds877,3.5
10983,ds878,3.6
10984,ds879,3.5
10985,ds88,3.6
10986,ds880,3.5
10987,ds881,3.6
10988,ds882,3.6
10989,ds883,3.6
10990,ds884,3.5
10991,ds885,3.5
10992,ds886,3.5
10993,ds887,3.6
10994,ds888,3.5
10995,ds889,3.4
10996,ds89,3.5
10997,ds890,3.5
10998,ds891,3.6
10999,ds892,3.6
11000,ds893,3.5
11001,ds894,3.5
11002,ds895,3.5
11003,ds896,3.5
11004,ds897,3.5
11005,ds898,3.5
11006,ds899,3.6
11007,ds9,3.6
11008,ds90,3.5
11009,ds900,3.5
11010,ds901,3.5
11011,ds902,3.5
11012,ds903,3.6
11013,ds904,3.5
11014,ds905,3.5
11015,ds906,3.6
11016,ds907,3.5
11017,ds908,3.6
11018,ds909,3.5
11019,ds91,3.4
11020,ds910,3.5
11021,ds911,3.5
11022,ds912,3.5
11023,ds913,3.5
11024,ds914,3.5
11025,ds915,3.5
11026,ds916,3.5
11027,ds917,3.5
11028,ds918,3.6
11029,ds919,3.6
11030,ds92,3.6
11031,ds920,3.5
11032,ds921,3.5
11033,ds922,3.6
11034,ds923,3.5
11035,ds924,3.5
11036,ds925,3.6
11037,ds926,3.5
11038,ds927,3.6
11039,ds928,3.5
11040,ds929,3.6
11041,ds93,3.6
11042,ds930,3.5
11043,ds931,3.5
11044,ds932,3.6
11045,ds933,3.5
11046,ds934,3.6
11047,ds935,3.5
11048,ds936,3.5
11049,ds937,3.5
11050,ds938,3.6
11051,ds939,3.5
11052,ds94,3.5
11053,ds940,3.5
11054,ds941,3.6
11055,ds942,3.6
11056,ds943,3.5
11057,ds944,3.6
11058,ds945,3.6
11059,ds946,3.5
11060,ds947,3.5
11061,ds948,3.5
11062,ds949,3.5
11063,ds95,3.5
11064,ds950,3.5
11065,ds951,3.6
11066,ds952,3.5
11067,ds953,3.4
11068,ds954,3.4
11069,ds955,3.6
11070,ds956,3.6
11071,ds957,3.5
11072,ds958,3.5
11073,ds959,3.6
11074,ds96,3.6
11075,ds960,3.5
11076,ds961,3.4
11077,ds962,3.5
11078,ds963,3.6
11079,ds964,3.6
11080,ds965,3.5
11081,ds966,3.5
11082,ds967,3.5
11083,ds968,3.5
11084,ds969,3.6
11085,ds97,3.5
11086,ds970,3.5
11087,ds971,3.5
11088,ds972,3.5
11089,ds973,3.5
11090,ds974,3.6
11091,ds975,3.5
11092,ds976,3.5
11093,ds977,3.6
11094,ds978,3.5
11095,ds979,3.4
11096,ds98,3.5
11097,ds980,3.6
11098,ds981,3.6
11099,ds982,3.5
11100,ds983,3.5
11101,ds984,3.5
11102,ds985,3.5
11103,ds986,3.5
11104,ds987,3.5
11105,ds988,3.5
11106,ds989,3.5
11107,ds99,3.5
11108,ds990,3.5
11109,ds991,3.6
11110,ds992,3.6
11111,ds993,3.5
11112,ds994,3.5
11113,ds995,3.5
11114,ds996,3.6
11115,ds997,3.5
11116,ds998,3.6
11117,ds999,3.5
11118,hs1,3.6
11119,hs10,3.6
11120,hs100,3.5
11121,hs1000,3.5
11122,hs1001,3.5
11123,hs1002,3.5
11124,hs1003,3.5
11125,hs1004,3.5
11126,hs1005,3.5
11127,hs1006,3.5
11128,hs1007,3.7
11129,hs1008,3.5
11130,hs1009,3.6
11131,hs101,3.6
11132,hs1010,3.6
11133,hs1011,3.6
11134,hs1012,3.6
11135,hs1013,3.5
11136,hs1014,3.5
11137,hs1015,3.6
11138,hs1016,3.5
11139,hs1017,3.6
11140,hs1018,3.6
11141,hs1019,3.6
11142,hs102,3.5
11143,hs1020,3.5
11144,hs1021,3.6
11145,hs1022,3.6
11146,hs1023,3.6
11147,hs1024,3.5
11148,hs1025,3.5
11149,hs1026,3.5
11150,hs1027,3.6
11151,hs1028,3.5
11152,hs1029,3.6
11153,hs103,3.5
11154,hs1030,3.6
11155,hs1031,3.6
11156,hs1032,3.6
11157,hs1033,3.5
11158,hs1034,3.5
11159,hs1035,3.5
11160,hs1036,3.5
11161,hs1037,3.5
11162,hs1038,3.5
11163,hs1039,3.5
11164,hs104,3.5
11165,hs1040,3.6
11166,hs1041,3.6
11167,hs1042,3.7
11168,hs1043,3.5
11169,hs1044,3.5
11170,hs1045,3.5
11171,hs1046,3.5
11172,hs1047,3.6
11173,hs1048,3.6
11174,hs1049,3.5
11175,hs105,3.6
11176,hs1050,3.6
11177,hs1051,3.5
11178,hs1052,3.5
11179,hs1053,3.5
11180,hs1054,3.5
11181,hs1055,3.5
11182,hs1056,3.6
11183,hs1057,3.4
11184,hs1058,3.6
11185,hs1059,3.5
11186,hs106,3.5
11187,hs1060,3.5
11188,hs1061,3.5
11189,hs1062,3.5
11190,hs1063,3.5
11191,hs1064,3.6
11192,hs1065,3.6
11193,hs1066,3.5
11194,hs1067,3.5
11195,hs1068,3.6
11196,hs1069,3.6
11197,hs107,3.6
11198,hs1070,3.6
11199,hs1071,3.6
11200,hs1072,3.5
11201,hs1073,3.5
11202,hs1074,3.5
11203,hs1075,3.5
11204,hs1076,3.5
11205,hs1077,3.6
11206,hs1078,3.5
11207,hs1079,3.6
11208,hs108,3.6
11209,hs1080,3.6
11210,hs1081,3.4
11211,hs1082,3.6
11212,hs1083,3.5
11213,hs1084,3.5
11214,hs1085,3.5
11215,hs1086,3.5
11216,hs1087,3.5
11217,hs1088,3.5
11218,hs1089,3.6
11219,hs109,3.5
11220,hs1090,3.5
11221,hs1091,3.5
11222,hs1092,3.6
11223,hs1093,3.6
11224,hs1094,3.5
11225,hs1095,3.5
11226,hs1096,3.5
11227,hs1097,3.5
11228,hs1098,3.5
11229,hs1099,3.5
11230,hs11,3.6
11231,hs110,3.5
11232,hs1100,3.5
11233,hs1101,3.6
11234,hs1102,3.6
11235,hs1103,3.5
11236,hs1104,3.5
11237,hs1105,3.6
11238,hs1106,3.6
11239,hs1107,3.5
11240,hs1108,3.5
11241,hs1109,3.5
11242,hs111,3.5
11243,hs1110,3.5
11244,hs1111,3.5
11245,hs1112,3.5
11246,hs1113,3.5
11247,hs1114,3.5
11248,hs1115,3.6
11249,hs1116,3.5
11250,hs1117,3.5
11251,hs1118,3.5
11252,hs1119,3.5
11253,hs112,3.4
11254,hs1120,3.5
11255,hs1121,3.6
11256,hs1122,3.5
11257,hs1123,3.5
11258,hs1124,3.4
11259,hs1125,3.6
11260,hs1126,3.5
11261,hs1127,3.5
11262,hs1128,3.6
11263,hs1129,3.5
11264,hs113,3.6
11265,hs1130,3.5
11266,hs1131,3.5
11267,hs1132,3.5
11268,hs1133,3.5
11269,hs1134,3.5
11270,hs1135,3.6
11271,hs1136,3.5
11272,hs1137,3.5
11273,hs1138,3.4
11274,hs1139,3.5
11275,hs114,3.5
11276,hs1140,3.5
11277,hs1141,3.5
11278,hs1142,3.5
11279,hs1143,3.5
11280,hs1144,3.5
11281,hs1145,3.6
11282,hs1146,3.5
11283,hs1147,3.5
11284,hs1148,3.6
11285,hs1149,3.5
11286,hs115,3.5
11287,hs1150,3.6
11288,hs1151,3.6
11289,hs1152,3.7
11290,hs1153,3.5
11291,hs1154,3.5
11292,hs1155,3.6
11293,hs1156,3.5
11294,hs1157,3.5
11295,hs1158,3.5
11296,hs1159,3.5
11297,hs116,3.6
11298,hs1160,3.4
11299,hs1161,3.5
11300,hs1162,3.5
11301,hs1163,3.5
11302,hs1164,3.5
11303,hs1165,3.6
11304,hs1166,3.5
11305,hs1167,3.6
11306,hs1168,3.6
11307,hs1169,3.5
11308,hs117,3.6
11309,hs1170,3.5
11310,hs1171,3.5
11311,hs1172,3.5
11312,hs1173,3.4
11313,hs1174,3.6
11314,hs1175,3.6
11315,hs1176,3.5
11316,hs1177,3.6
11317,hs1178,3.5
11318,hs1179,3.5
11319,hs118,3.6
11320,hs1180,3.5
11321,hs1181,3.6
11322,hs1182,3.5
11323,hs1183,3.5
11324,hs1184,3.6
11325,hs1185,3.5
11326,hs1186,3.6
11327,hs1187,3.5
11328,hs1188,3.6
11329,hs1189,3.4
11330,hs119,3.6
11331,hs1190,3.6
11332,hs1191,3.5
11333,hs1192,3.6
11334,hs1193,3.5
11335,hs1194,3.6
11336,hs1195,3.6
11337,hs1196,3.6
11338,hs1197,3.6
11339,hs1198,3.6
11340,hs1199,3.5
11341,hs12,3.5
11342,hs120,3.5
11343,hs1200,3.5
11344,hs1201,3.5
11345,hs1202,3.5
11346,hs1203,3.6
11347,hs1204,3.6
11348,hs1205,3.5
11349,hs1206,3.5
11350,hs1207,3.5
11351,hs1208,3.5
11352,hs1209,3.5
11353,hs121,3.5
11354,hs1210,3.6
11355,hs1211,3.5
11356,hs1212,3.5
11357,hs1213,3.5
11358,hs1214,3.5
11359,hs1215,3.5
11360,hs1216,3.5
11361,hs1217,3.5
11362,hs1218,3.5
11363,hs1219,3.5
11364,hs122,3.5
11365,hs1220,3.5
11366,hs1221,3.5
11367,hs1222,3.6
11368,hs1223,3.6
11369,hs1224,3.5
11370,hs1225,3.5
11371,hs1226,3.5
11372,hs1227,3.6
11373,hs1228,3.5
11374,hs1229,3.5
11375,hs123,3.6
11376,hs1230,3.6
11377,hs1231,3.5
11378,hs1232,3.6
11379,hs1233,3.5
11380,hs1234,3.5
11381,hs1235,3.5
11382,hs1236,3.5
11383,hs1237,3.6
11384,hs1238,3.5
11385,hs1239,3.5
11386,hs124,3.5
11387,hs1240,3.5
11388,hs1241,3.6
11389,hs1242,3.6
11390,hs1243,3.5
11391,hs1244,3.5
11392,hs1245,3.6
11393,hs1246,3.5
11394,hs1247,3.5
11395,hs1248,3.5
11396,hs1249,3.6
11397,hs125,3.5
11398,hs1250,3.6
11399,hs1251,3.5
11400,hs1252,3.6
11401,hs1253,3.6
11402,hs1254,3.5
11403,hs1255,3.4
11404,hs1256,3.5
11405,hs1257,3.4
11406,hs1258,3.5
11407,hs1259,3.5
11408,hs126,3.6
11409,hs1260,3.6
11410,hs1261,3.5
11411,hs1262,3.6
11412,hs1263,3.6
11413,hs1264,3.5
11414,hs1265,3.5
11415,hs1266,3.5
11416,hs1267,3.6
11417,hs1268,3.6
11418,hs1269,3.5
11419,hs127,3.5
11420,hs1270,3.5
11421,hs1271,3.5
11422,hs1272,3.5
11423,hs1273,3.5
11424,hs1274,3.5
11425,hs1275,3.6
11426,hs1276,3.5
11427,hs1277,3.5
11428,hs1278,3.5
11429,hs1279,3.5
11430,hs128,3.6
11431,hs1280,3.4
11432,hs1281,3.5
11433,hs1282,3.6
11434,hs1283,3.5
11435,hs1284,3.5
11436,hs1285,3.6
11437,hs1286,3.5
11438,hs1287,3.5
11439,hs1288,3.6
11440,hs1289,3.5
11441,hs129,3.5
11442,hs1290,3.6
11443,hs1291,3.6
11444,hs1292,3.6
11445,hs1293,3.5
11446,hs1294,3.5
11447,hs1295,3.5
11448,hs1296,3.5
11449,hs1297,3.6
11450,hs1298,3.5
11451,hs1299,3.6
11452,hs13,3.6
11453,hs130,3.5
11454,hs1300,3.5
11455,hs1301,3.6
11456,hs1302,3.5
11457,hs1303,3.5
11458,hs1304,3.6
11459,hs1305,3.5
11460,hs1306,3.6
11461,hs1307,3.5
11462,hs1308,3.5
11463,hs1309,3.5
11464,hs131,3.6
11465,hs1310,3.5
11466,hs1311,3.5
11467,hs1312,3.5
11468,hs1313,3.5
11469,hs1314,3.5
11470,hs1315,3.4
11471,hs1316,3.5
11472,hs1317,3.6
11473,hs1318,3.6
11474,hs1319,3.5
11475,hs132,3.5
11476,hs1320,3.6
11477,hs1321,3.5
11478,hs1322,3.6
11479,hs1323,3.5
11480,hs1324,3.5
11481,hs1325,3.6
11482,hs1326,3.5
11483,hs1327,3.6
11484,hs1328,3.6
11485,hs1329,3.7
11486,hs133,3.5
11487,hs1330,3.6
11488,hs1331,3.5
11489,hs1332,3.5
11490,hs1333,3.5
11491,hs1334,3.6
11492,hs1335,3.5
11493,hs1336,3.6
11494,hs1337,3.6
11495,hs1338,3.5
11496,hs1339,3.5
11497,hs134,3.4
11498,hs1340,3.5
11499,hs1341,3.6
11500,hs1342,3.5
11501,hs1343,3.5
11502,hs1344,3.5
11503,hs1345,3.4
11504,hs1346,3.6
11505,hs1347,3.6
11506,hs1348,3.6
11507,hs1349,3.4
11508,hs135,3.6
11509,hs1350,3.6
11510,hs1351,3.5
11511,hs1352,3.6
11512,hs1353,3.6
11513,hs1354,3.5
11514,hs1355,3.5
11515,hs1356,3.5
11516,hs1357,3.5
11517,hs1358,3.5
11518,hs1359,3.5
11519,hs136,3.6
11520,hs1360,3.6
11521,hs1361,3.5
11522,hs1362,3.5
11523,hs1363,3.5
11524,hs1364,3.6
11525,hs1365,3.6
11526,hs1366,3.5
11527,hs1367,3.6
11528,hs1368,3.5
11529,hs1369,3.5
11530,hs137,3.6
11531,hs1370,3.6
11532,hs1371,3.6
11533,hs1372,3.5
11534,hs1373,3.5
11535,hs1374,3.5
11536,hs1375,3.5
11537,hs1376,3.6
11538,hs1377,3.5
11539,hs1378,3.6
11540,hs1379,3.5
11541,hs138,3.4
11542,hs1380,3.6
11543,hs1381,3.5
11544,hs1382,3.6
11545,hs1383,3.6
11546,hs1384,3.6
11547,hs1385,3.6
11548,hs1386,3.5
11549,hs1387,3.5
11550,hs1388,3.6
11551,hs1389,3.7
11552,hs139,3.5
11553,hs1390,3.5
11554,hs1391,3.5
11555,hs1392,3.5
11556,hs1393,3.5
11557,hs1394,3.5
11558,hs1395,3.5
11559,hs1396,3.5
11560,hs1397,3.6
11561,hs1398,3.6
11562,hs1399,3.6
11563,hs14,3.5
11564,hs140,3.6
11565,hs1400,3.5
11566,hs1401,3.5
11567,hs1402,3.6
11568,hs1403,3.5
11569,hs1404,3.5
11570,hs1405,3.6
11571,hs1406,3.6
11572,hs1407,3.5
11573,hs1408,3.5
11574,hs1409,3.5
11575,hs141,3.6
11576,hs1410,3.5
11577,hs1411,3.6
11578,hs1412,3.6
11579,hs1413,3.6
11580,hs1414,3.5
11581,hs1415,3.5
11582,hs1416,3.6
11583,hs1417,3.6
11584,hs1418,3.5
11585,hs1419,3.5
11586,hs142,3.5
11587,hs1420,3.6
11588,hs1421,3.5
11589,hs1422,3.4
11590,hs1423,3.6
11591,hs1424,3.5
11592,hs1425,3.6
11593,hs1426,3.5
11594,hs1427,3.5
11595,hs1428,3.6
11596,hs1429,3.6
11597,hs143,3.5
11598,hs1430,3.6
11599,hs1431,3.5
11600,hs1432,3.5
11601,hs1433,3.6
11602,hs1434,3.5
11603,hs1435,3.5
11604,hs1436,3.5
11605,hs1437,3.5
11606,hs1438,3.6
11607,hs1439,3.4
11608,hs144,3.5
11609,hs1440,3.5
11610,hs1441,3.4
11611,hs1442,3.5
11612,hs1443,3.5
11613,hs1444,3.6
11614,hs1445,3.6
11615,hs1446,3.6
11616,hs1447,3.6
11617,hs1448,3.6
11618,hs1449,3.5
11619,hs145,3.5
11620,hs1450,3.5
11621,hs1451,3.5
11622,hs1452,3.5
11623,hs1453,3.5
11624,hs1454,3.6
11625,hs1455,3.5
11626,hs1456,3.6
11627,hs1457,3.5
11628,hs1458,3.5
11629,hs1459,3.5
11630,hs146,3.6
11631,hs1460,3.5
11632,hs1461,3.5
11633,hs1462,3.5
11634,hs1463,3.5
11635,hs1464,3.6
11636,hs1465,3.5
11637,hs1466,3.6
11638,hs1467,3.5
11639,hs1468,3.5
11640,hs1469,3.5
11641,hs147,3.5
11642,hs1470,3.5
11643,hs1471,3.6
11644,hs1472,3.4
11645,hs1473,3.6
11646,hs1474,3.5
11647,hs1475,3.5
11648,hs1476,3.5
11649,hs1477,3.4
11650,hs1478,3.6
11651,hs1479,3.6
11652,hs148,3.5
11653,hs1480,3.5
11654,hs1481,3.6
11655,hs1482,3.5
11656,hs1483,3.6
11657,hs1484,3.5
11658,hs1485,3.5
11659,hs1486,3.5
11660,hs1487,3.6
11661,hs1488,3.6
11662,hs1489,3.6
11663,hs149,3.5
11664,hs1490,3.5
11665,hs1491,3.6
11666,hs1492,3.5
11667,hs1493,3.5
11668,hs1494,3.5
11669,hs1495,3.5
11670,hs1496,3.5
11671,hs1497,3.6
11672,hs1498,3.5
11673,hs1499,3.5
11674,hs15,3.5
11675,hs150,3.6
11676,hs1500,3.5
11677,hs1501,3.5
11678,hs1502,3.4
11679,hs1503,3.5
11680,hs1504,3.5
11681,hs1505,3.5
11682,hs1506,3.5
11683,hs1507,3.5
11684,hs1508,3.5
11685,hs1509,3.5
11686,hs151,3.4
11687,hs1510,3.5
11688,hs1511,3.6
11689,hs1512,3.5
11690,hs1513,3.4
11691,hs1514,3.6
11692,hs1515,3.5
11693,hs1516,3.4
11694,hs1517,3.6
11695,hs1518,3.5
11696,hs1519,3.6
11697,hs152,3.5
11698,hs1520,3.6
11699,hs1521,3.6
11700,hs1522,3.6
11701,hs1523,3.6
11702,hs1524,3.6
11703,hs1525,3.6
11704,hs1526,3.6
11705,hs1527,3.6
11706,hs1528,3.6
11707,hs1529,3.5
11708,hs153,3.6
11709,hs1530,3.5
11710,hs1531,3.6
11711,hs1532,3.5
11712,hs1533,3.5
11713,hs1534,3.5
11714,hs1535,3.5
11715,hs1536,3.5
11716,hs1537,3.6
11717,hs1538,3.6
11718,hs1539,3.6
11719,hs154,3.5
11720,hs1540,3.5
11721,hs1541,3.5
11722,hs1542,3.4
11723,hs1543,3.5
11724,hs1544,3.6
11725,hs1545,3.5
11726,hs1546,3.6
11727,hs1547,3.5
11728,hs1548,3.5
11729,hs1549,3.5
11730,hs155,3.5
11731,hs1550,3.5
11732,hs1551,3.6
11733,hs1552,3.5
11734,hs1553,3.5
11735,hs1554,3.5
11736,hs1555,3.5
11737,hs1556,3.6
11738,hs1557,3.6
11739,hs1558,3.5
11740,hs1559,3.5
11741,hs156,3.6
11742,hs1560,3.5
11743,hs1561,3.5
11744,hs1562,3.5
11745,hs1563,3.6
11746,hs1564,3.5
11747,hs1565,3.5
11748,hs1566,3.6
11749,hs1567,3.5
11750,hs1568,3.5
11751,hs1569,3.6
11752,hs157,3.6
11753,hs1570,3.5
11754,hs1571,3.6
11755,hs1572,3.6
11756,hs1573,3.5
11757,hs1574,3.5
11758,hs1575,3.5
11759,hs1576,3.4
11760,hs1577,3.5
11761,hs1578,3.5
11762,hs1579,3.5
11763,hs158,3.5
11764,hs1580,3.5
11765,hs1581,3.5
11766,hs1582,3.6
11767,hs1583,3.5
11768,hs1584,3.5
11769,hs1585,3.5
11770,hs1586,3.6
11771,hs1587,3.5
11772,hs1588,3.5
11773,hs1589,3.5
11774,hs159,3.4
11775,hs1590,3.5
11776,hs1591,3.5
11777,hs1592,3.6
11778,hs1593,3.5
11779,hs1594,3.6
11780,hs1595,3.6
11781,hs1596,3.5
11782,hs1597,3.6
11783,hs1598,3.5
11784,hs1599,3.5
11785,hs16,3.6
11786,hs160,3.5
11787,hs1600,3.6
11788,hs1601,3.5
11789,hs1602,3.6
11790,hs1603,3.6
11791,hs1604,3.6
11792,hs1605,3.5
11793,hs1606,3.5
11794,hs1607,3.5
11795,hs1608,3.5
11796,hs1609,3.5
11797,hs161,3.5
11798,hs1610,3.5
11799,hs1611,3.6
11800,hs1612,3.5
11801,hs1613,3.6
11802,hs1614,3.6
11803,hs1615,3.6
11804,hs1616,3.5
11805,hs1617,3.4
11806,hs1618,3.6
11807,hs1619,3.6
11808,hs162,3.5
11809,hs1620,3.6
11810,hs1621,3.6
11811,hs1622,3.5
11812,hs1623,3.5
11813,hs1624,3.6
11814,hs1625,3.6
11815,hs1626,3.5
11816,hs1627,3.5
11817,hs1628,3.6
11818,hs1629,3.5
11819,hs163,3.5
11820,hs1630,3.5
11821,hs1631,3.4
